TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
315.884263039,-271.423,-11.7323,-0.715455,17.6913,-1.05614,12.3814,-0.281703,5.91318,-4.49845,3.62599,-0.571069,3.70213,-2.69143,5.5372,1.94197,6.12028,0.0997721,3.43002,1.00057,0.813573,-3.47508
315.907482993,-274.73,-5.90203,1.38266,17.5406,-1.84765,8.88078,-0.826303,4.87389,-4.47938,2.3935,-1.49628,2.51199,-2.26349,5.54839,3.52144,3.29895,-0.352993,2.78896,-2.08344,-1.12369,-2.56253
315.930702948,-207.153,20.1428,19.1369,14.8002,-8.59662,4.46883,4.21242,6.69648,-5.93142,2.63046,-4.58266,0.126471,-3.30126,0.777603,-3.83477,-2.26615,-2.60563,1.05884,-2.64477,1.28338,-1.63225
315.953922902,-228.126,16.6662,21.6783,23.6274,-5.69534,7.06909,1.45071,7.65074,-1.30053,8.23017,-5.72957,2.21474,0.0511112,3.5551,-2.14155,1.7507,1.4664,3.61475,1.13763,4.19873,1.89324
315.977142857,-246.019,17.4176,19.5279,21.9111,-0.866641,8.80738,6.95703,7.59299,-3.95514,7.70325,-1.41329,3.24574,0.84582,2.83652,0.513042,0.751636,1.03203,5.02756,5.02075,3.23747,2.41979
316.000362812,-245.724,18.7241,17.4089,19.1901,-4.64855,6.76765,11.0032,12.1772,-4.3916,3.1963,-3.3657,2.77513,0.945717,4.62522,1.72057,2.69617,4.99646,6.33645,3.88791,2.98068,1.31132
316.023582766,-262.084,19.8259,19.8587,22.8634,-3.40133,5.12451,5.79975,10.1055,-0.348119,8.0144,-1.21021,0.40452,0.419303,5.19639,4.2592,2.48688,0.924066,3.58825,3.22683,3.92035,1.13415
316.046802721,-254.482,16.9668,10.0651,16.1262,-7.50043,5.66879,8.64176,10.9949,-4.95885,9.13025,2.3655,5.17072,-2.69248,1.46721,3.37216,3.81232,6.86074,5.20612,0.761277,6.34305,4.62959
316.070022676,-275.736,17.1056,5.81683,17.7368,-9.78208,3.79398,1.0028,9.45454,-3.62938,10.352,-1.83941,4.75564,1.70782,3.09987,2.19892,1.57403,1.95187,3.00354,3.14639,7.72973,5.43221
316.093242630,-276.273,12.7093,1.70121,10.0693,-18.9965,-1.96357,1.08113,10.2763,-10.3366,4.30733,-3.20851,4.69677,-1.52274,1.8993,0.314932,-3.5029,0.807248,3.74001,0.71937,5.74825,4.24039
