TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
102.910839002,-245.259,20.4398,4.9714,14.9145,6.32699,7.26965,6.18126,5.90357,5.82826,3.54472,3.77379,2.49022,2.20587,0.448409,1.89138,2.28397,2.91388,2.57377,0.352954,-0.95592,-1.80483
102.934058957,-270.149,28.0135,6.36697,13.4254,9.51469,10.1349,4.0789,4.08916,3.74093,6.4836,5.02808,0.539313,-1.73121,-0.434684,2.49006,5.15746,3.32994,3.92684,1.73844,1.60282,1.34459
102.957278912,-285.064,28.9695,13.3506,11.9821,12.1936,10.7166,0.797914,2.45159,4.09625,3.54767,1.24515,4.1145,3.58482,3.6098,0.325384,1.95358,1.93677,2.77104,1.64721,0.996911,-0.231918
102.980498866,-244.684,-5.70045,21.6418,15.0654,11.8454,10.9347,6.28537,3.5779,2.36502,3.66071,-1.95281,4.57549,2.73734,0.406357,0.823085,0.903001,0.808155,2.5549,3.92378,2.55861,-0.665889
103.003718821,-279.253,13.7871,20.0166,11.1642,12.631,13.778,8.21268,4.71021,1.99345,2.76081,-1.99817,0.631936,0.207691,0.696652,2.66346,0.0432592,1.68429,4.25116,6.15248,2.10586,-0.705389
103.026938776,-311.193,28.3293,23.2863,12.8363,13.0636,13.1509,6.66663,2.9822,0.397752,3.5154,-1.414,0.808249,-0.385778,0.740294,3.00452,0.819634,1.60495,1.64897,4.61674,3.37164,1.01728
103.050158730,-324.486,37.1505,18.2752,10.9541,11.0449,11.0136,4.63418,2.56538,2.05258,3.05927,1.24263,1.20326,2.69539,0.167069,1.08784,1.98737,4.24857,3.29207,6.47475,4.72011,1.80862
103.073378685,-179.337,-17.825,22.5006,19.0952,4.93821,5.47802,1.94299,0.318479,-1.97618,-2.65819,-1.67348,2.8212,1.18107,1.40252,-0.657796,2.73677,2.13699,0.556909,-0.260576,0.636512,0.527675
103.096598639,-204.443,-26.5513,16.7978,27.6954,8.10292,9.71146,7.84557,3.31085,-2.91536,0.839617,-3.58171,-2.87435,-6.61872,-1.24285,-0.258559,1.28073,1.20316,-1.55829,-0.833746,-1.72398,-0.348867
103.119818594,-229.577,-24.9811,18.5077,30.3102,5.6147,9.07945,5.7001,4.8245,-2.11137,4.63884,-1.03934,0.931346,-2.33942,0.479719,-0.792629,0.250283,2.81816,2.39135,1.90596,-1.57198,-1.7554
103.143038549,-247.026,-17.4863,21.0824,27.6448,4.21178,8.82246,8.40564,5.31185,-3.52813,4.14313,-3.29895,2.78965,-3.71127,-0.0388034,-0.219296,0.366651,-1.26366,0.819834,2.39944,2.63553,-0.250604
